CustomerID,SubscriptionDuration,PaymentFrequency,UsageFrequency,CustomerSupportInteractions,Churn
31146,4,monthly,weekly,5,0
31147,1,annually,weekly,23,0
31148,31,monthly,daily,20,0
31149,13,annually,daily,12,0
31150,8,monthly,daily,5,0
31151,7,monthly,weekly,29,0
31152,6,monthly,daily,17,0
31153,4,monthly,monthly,6,0
31154,35,monthly,weekly,16,0
31155,5,monthly,monthly,11,0
31156,35,annually,weekly,27,0
31157,8,annually,monthly,5,0
31158,31,monthly,monthly,6,0
31159,2,monthly,monthly,9,0
31160,24,monthly,monthly,8,0
31161,13,annually,daily,28,0
31162,4,annually,daily,16,0
31163,5,annually,daily,19,0
31164,5,annually,weekly,28,1
31165,20,monthly,weekly,8,0
31166,8,monthly,weekly,12,1
31167,2,annually,daily,14,0
31168,5,monthly,weekly,11,0
31169,30,annually,monthly,17,0
31170,3,annually,monthly,0,0
31171,6,annually,weekly,14,0
31172,9,monthly,weekly,24,0
31173,31,monthly,daily,11,0
31174,1,monthly,daily,18,0
31175,31,monthly,weekly,16,0
31176,29,monthly,weekly,9,0
31177,6,monthly,monthly,5,0
31178,2,annually,daily,19,0
31179,5,annually,monthly,25,0
31180,21,annually,daily,23,0
31181,3,monthly,daily,4,0
31182,2,monthly,weekly,10,0
31183,14,annually,weekly,21,1
31184,23,monthly,monthly,17,0
31185,33,annually,daily,27,0
31186,28,annually,daily,11,0
31187,15,annually,daily,27,0
31188,11,monthly,monthly,8,0
31189,29,monthly,weekly,1,1
31190,32,annually,monthly,22,0
31191,21,monthly,weekly,24,0
31192,13,monthly,weekly,10,0
31193,11,monthly,monthly,3,0
31194,24,annually,daily,14,1
31195,6,annually,weekly,24,1
31196,22,annually,daily,27,1
31197,20,monthly,monthly,1,0
31198,27,monthly,monthly,4,0
31199,28,annually,weekly,13,0
31200,28,annually,daily,12,0
31201,14,monthly,weekly,16,0
31202,8,annually,monthly,9,1
31203,11,annually,monthly,28,0
31204,25,monthly,weekly,16,0
31205,16,annually,weekly,18,1
31206,32,monthly,weekly,18,0
31207,16,annually,daily,23,0
31208,10,annually,monthly,29,0
31209,35,annually,monthly,21,0
31210,34,annually,monthly,0,1
31211,18,monthly,weekly,14,0
31212,15,monthly,weekly,25,0
31213,23,annually,weekly,15,0
31214,12,annually,monthly,24,0
31215,27,monthly,weekly,23,0
31216,28,monthly,weekly,28,1
31217,29,monthly,monthly,13,0
31218,31,monthly,weekly,19,0
31219,6,annually,daily,0,0
31220,7,annually,weekly,6,0
31221,12,annually,daily,26,0
31222,20,monthly,monthly,6,0
31223,33,annually,daily,28,0
31224,13,monthly,daily,10,0
31225,6,annually,daily,9,1
31226,32,monthly,daily,13,0
31227,27,annually,daily,20,0
31228,2,monthly,monthly,3,1
31229,28,monthly,monthly,15,0
31230,1,annually,daily,12,0
31231,29,monthly,weekly,4,0
31232,28,monthly,weekly,20,0
31233,4,annually,monthly,6,0
31234,10,annually,weekly,3,1
31235,22,monthly,monthly,23,1
31236,16,annually,monthly,16,0
31237,30,monthly,monthly,14,0
31238,14,annually,monthly,6,0
31239,27,annually,monthly,8,0
31240,9,monthly,monthly,23,0
31241,21,monthly,daily,16,0
31242,6,annually,daily,23,0
31243,1,annually,weekly,20,0
31244,9,annually,daily,7,0
31245,35,annually,daily,20,0
31246,26,annually,daily,3,0
31247,33,monthly,monthly,18,0
31248,23,monthly,daily,8,0
31249,7,annually,weekly,2,0
31250,34,monthly,daily,0,0
31251,17,annually,monthly,20,0
31252,30,monthly,daily,17,0
31253,15,monthly,daily,26,1
31254,24,annually,daily,15,1
31255,9,annually,monthly,25,0
31256,7,monthly,monthly,10,0
31257,9,annually,daily,8,0
31258,25,annually,monthly,7,0
31259,8,annually,monthly,14,0
31260,20,monthly,weekly,8,1
31261,11,annually,daily,11,0
31262,30,annually,monthly,23,0
31263,4,annually,weekly,15,0
31264,22,annually,weekly,11,0
31265,21,monthly,weekly,21,0
31266,12,annually,daily,25,0
31267,24,annually,daily,18,0
31268,5,annually,daily,25,0
31269,25,annually,weekly,27,0
31270,12,monthly,monthly,1,0
31271,11,annually,daily,4,0
31272,32,annually,daily,10,0
31273,23,monthly,daily,16,0
31274,23,monthly,weekly,0,0
31275,34,monthly,daily,24,0
31276,15,annually,weekly,8,0
31277,12,annually,weekly,2,0
31278,30,monthly,daily,15,1
31279,21,annually,weekly,23,1
31280,5,annually,weekly,19,0
31281,5,monthly,daily,21,1
31282,4,monthly,daily,17,1
31283,28,monthly,daily,23,0
31284,28,monthly,weekly,9,0
31285,20,annually,monthly,28,0
31286,13,annually,daily,26,0
31287,11,annually,weekly,10,0
31288,27,monthly,daily,6,0
31289,7,monthly,daily,4,0
31290,22,monthly,monthly,26,0
31291,30,monthly,monthly,15,0
31292,15,annually,weekly,5,0
31293,12,monthly,monthly,3,0
31294,4,monthly,weekly,13,0
31295,1,monthly,weekly,25,1
31296,32,annually,weekly,28,0
31297,3,monthly,monthly,23,1
31298,2,annually,monthly,14,0
31299,15,monthly,monthly,24,0
31300,10,monthly,monthly,3,0
31301,25,annually,monthly,4,0
31302,33,monthly,daily,3,0
31303,13,annually,daily,0,1
31304,20,monthly,monthly,2,0
31305,7,monthly,monthly,4,0
31306,23,monthly,weekly,4,1
31307,12,monthly,weekly,0,1
31308,18,annually,daily,20,1
31309,7,monthly,daily,26,1
31310,11,annually,weekly,1,0
31311,3,annually,daily,17,0
31312,17,annually,monthly,4,0
31313,32,annually,weekly,0,0
31314,8,monthly,monthly,15,1
31315,14,annually,weekly,18,0
31316,22,monthly,weekly,22,0
31317,28,monthly,weekly,9,0
31318,14,monthly,monthly,4,0
31319,10,monthly,monthly,27,0
31320,31,annually,weekly,27,1
31321,10,monthly,daily,17,1
31322,11,monthly,weekly,13,1
31323,10,annually,monthly,15,0
31324,25,monthly,daily,23,0
31325,7,monthly,weekly,27,0
31326,4,monthly,monthly,8,0
31327,4,monthly,weekly,15,0
31328,10,monthly,weekly,1,0
31329,35,annually,monthly,7,0
31330,34,annually,monthly,12,0
31331,17,annually,daily,15,1
31332,33,monthly,daily,8,0
31333,35,monthly,daily,4,1
31334,25,annually,daily,24,1
31335,23,annually,daily,28,0
31336,11,annually,monthly,3,1
31337,17,monthly,weekly,0,0
31338,34,annually,weekly,3,0
31339,26,monthly,monthly,0,0
31340,1,monthly,weekly,23,0
31341,33,annually,weekly,7,0
31342,27,monthly,monthly,20,0
31343,29,monthly,weekly,25,0
31344,22,monthly,monthly,19,0
31345,33,annually,monthly,9,0
31346,20,monthly,daily,23,0
31347,4,monthly,monthly,9,0
31348,17,annually,weekly,15,0
31349,35,annually,weekly,8,0
31350,3,annually,daily,23,1
31351,15,monthly,daily,18,0
31352,4,monthly,monthly,10,0
31353,18,annually,monthly,20,0
31354,24,monthly,weekly,22,0
31355,16,monthly,monthly,10,1
31356,31,annually,weekly,28,1
31357,9,monthly,daily,11,0
31358,20,monthly,daily,2,1
31359,30,monthly,weekly,27,1
31360,14,annually,weekly,18,1
31361,25,annually,monthly,24,0
31362,30,annually,monthly,14,1
31363,11,annually,weekly,4,0
31364,24,monthly,daily,0,0
31365,9,monthly,weekly,4,0
31366,8,annually,weekly,4,0
31367,8,monthly,daily,8,0
31368,17,annually,daily,19,0
31369,29,annually,monthly,28,0
31370,34,monthly,daily,9,0
31371,18,annually,daily,2,0
31372,25,monthly,monthly,5,1
31373,1,annually,weekly,0,0
31374,35,monthly,daily,13,0
31375,32,annually,weekly,6,0
31376,32,annually,monthly,15,0
31377,11,annually,weekly,23,1
31378,24,monthly,daily,22,0
31379,24,monthly,monthly,5,1
31380,10,monthly,weekly,13,0
31381,14,annually,daily,20,0
31382,6,monthly,monthly,3,0
31383,15,annually,monthly,9,0
31384,11,annually,monthly,16,0
31385,30,annually,daily,15,0
31386,28,annually,weekly,28,0
31387,16,annually,daily,18,0
31388,18,annually,weekly,12,0
31389,29,annually,weekly,25,0
31390,4,annually,monthly,24,0
31391,32,annually,daily,4,0
31392,19,annually,daily,7,0
31393,2,monthly,daily,25,0
31394,8,monthly,monthly,8,0
31395,19,annually,weekly,2,1
31396,31,annually,daily,28,0
31397,25,monthly,weekly,11,0
31398,30,annually,weekly,12,0
31399,1,annually,weekly,17,0
31400,23,monthly,weekly,17,0
31401,15,annually,weekly,10,0
31402,23,monthly,daily,10,0
31403,17,annually,monthly,25,0
31404,27,annually,daily,5,0
31405,12,annually,daily,28,1
31406,4,annually,daily,9,0
31407,21,annually,daily,17,0
31408,12,annually,monthly,1,0
31409,2,monthly,monthly,27,0
31410,27,monthly,daily,20,1
31411,18,monthly,weekly,6,0
31412,5,annually,monthly,14,0
31413,5,annually,daily,9,0
31414,23,monthly,daily,17,0
31415,5,monthly,monthly,22,1
31416,17,monthly,weekly,13,0
31417,9,annually,weekly,26,1
31418,1,monthly,weekly,4,0
31419,8,annually,daily,25,0
31420,16,annually,daily,15,0
31421,1,annually,monthly,11,1
31422,21,monthly,weekly,25,0
31423,28,annually,monthly,12,0
31424,22,monthly,daily,3,0
31425,15,monthly,daily,21,0
31426,13,monthly,daily,8,0
31427,8,monthly,daily,26,0
31428,24,monthly,daily,3,0
31429,22,annually,monthly,2,0
31430,28,annually,monthly,3,0
31431,19,annually,daily,26,0
31432,12,monthly,monthly,4,0
31433,19,annually,monthly,0,0
31434,29,annually,weekly,17,0
31435,5,annually,daily,7,0
31436,30,annually,weekly,13,0
31437,29,monthly,monthly,21,0
31438,4,annually,weekly,10,0
31439,1,monthly,monthly,4,0
31440,9,annually,daily,22,0
31441,13,annually,weekly,0,0
31442,21,annually,weekly,0,0
31443,19,annually,monthly,20,0
31444,22,annually,daily,23,0
31445,15,monthly,monthly,28,0
31446,34,monthly,monthly,4,0
31447,25,annually,weekly,22,0
31448,30,annually,daily,21,0
31449,10,monthly,daily,8,0
31450,20,monthly,daily,7,0
31451,24,annually,daily,27,0
31452,16,monthly,daily,5,1
31453,20,annually,monthly,26,0
31454,17,annually,daily,17,0
31455,2,monthly,daily,14,0
31456,24,monthly,weekly,3,0
31457,30,annually,weekly,6,0
31458,4,annually,daily,17,0
31459,15,monthly,monthly,27,0
31460,23,monthly,daily,3,0
31461,28,monthly,daily,17,0
31462,25,annually,weekly,8,0
31463,29,annually,monthly,2,0
31464,20,monthly,monthly,24,0
31465,32,annually,weekly,16,0
31466,26,annually,daily,24,0
31467,3,monthly,monthly,22,0
31468,30,monthly,monthly,10,0
31469,22,monthly,monthly,7,1
31470,21,monthly,weekly,22,1
31471,20,annually,monthly,0,0
31472,35,annually,daily,25,1
31473,23,monthly,weekly,25,0
31474,8,monthly,weekly,28,1
31475,26,annually,weekly,12,1
31476,11,monthly,monthly,27,0
31477,23,monthly,daily,9,0
31478,19,annually,daily,14,1
31479,24,annually,daily,21,0
31480,19,monthly,daily,20,0
31481,23,monthly,monthly,18,0
31482,1,monthly,monthly,13,0
31483,29,annually,daily,28,0
31484,5,annually,monthly,6,0
31485,19,monthly,weekly,0,0
31486,7,annually,weekly,27,0
31487,34,annually,monthly,16,0
31488,30,monthly,weekly,12,0
31489,1,annually,daily,4,0
31490,25,monthly,daily,1,0
31491,26,annually,daily,24,0
31492,22,monthly,weekly,22,0
31493,2,annually,monthly,9,0
31494,33,annually,monthly,11,0
31495,9,annually,monthly,5,0
31496,9,monthly,monthly,15,0
31497,33,annually,daily,7,0
31498,32,monthly,monthly,25,0
31499,24,monthly,daily,15,0
31500,24,annually,monthly,14,0
31501,16,annually,weekly,9,0
31502,33,annually,daily,26,0
31503,33,annually,weekly,22,0
31504,30,monthly,weekly,16,0
31505,2,monthly,monthly,15,0
31506,32,monthly,weekly,27,0
31507,31,monthly,daily,6,0
31508,26,monthly,monthly,3,0
31509,19,annually,weekly,27,0
31510,32,monthly,weekly,17,0
31511,5,annually,weekly,8,1
31512,7,annually,monthly,11,0
31513,10,annually,monthly,19,0
31514,8,annually,monthly,7,0
31515,6,monthly,weekly,11,0
31516,35,annually,monthly,0,0
31517,28,monthly,monthly,6,0
31518,10,monthly,monthly,25,1
31519,23,annually,daily,18,0
31520,4,monthly,daily,12,0
31521,20,annually,weekly,11,0
31522,21,monthly,daily,18,1
31523,17,annually,monthly,18,0
31524,4,monthly,weekly,0,0
31525,25,annually,monthly,18,0
31526,33,monthly,monthly,9,0
31527,9,monthly,weekly,6,0
31528,22,monthly,monthly,7,0
31529,25,annually,weekly,23,0
31530,5,annually,monthly,9,0
31531,8,monthly,weekly,21,0
31532,29,annually,monthly,29,0
31533,31,annually,monthly,14,0
31534,35,monthly,daily,19,1
31535,1,annually,daily,19,1
31536,4,annually,monthly,4,0
31537,31,annually,monthly,14,0
31538,11,monthly,weekly,22,0
31539,17,annually,monthly,14,0
31540,21,monthly,daily,4,0
31541,13,monthly,daily,14,0
31542,9,monthly,weekly,16,0
31543,4,annually,monthly,13,0
31544,29,annually,weekly,2,0
31545,34,monthly,weekly,0,0
31546,9,annually,weekly,29,0
31547,17,monthly,monthly,2,0
31548,9,annually,daily,15,1
31549,14,monthly,daily,17,0
31550,11,annually,monthly,5,1
31551,1,monthly,monthly,21,0
31552,17,annually,daily,18,0
31553,13,monthly,daily,13,1
31554,30,monthly,monthly,0,0
31555,21,annually,daily,2,0
31556,33,monthly,weekly,26,0
31557,24,annually,monthly,23,0
31558,11,monthly,weekly,25,0
31559,19,monthly,weekly,26,0
31560,12,annually,monthly,16,0
31561,12,monthly,weekly,24,0
31562,8,annually,daily,24,0
31563,7,annually,monthly,14,0
31564,24,monthly,daily,2,0
31565,1,annually,daily,0,0
31566,33,annually,weekly,7,1
31567,9,monthly,monthly,2,0
31568,4,monthly,monthly,23,0
31569,7,annually,daily,27,0
31570,19,annually,weekly,1,1
31571,5,annually,daily,4,0
31572,17,annually,weekly,21,0
31573,29,monthly,daily,0,0
31574,9,annually,daily,21,0
31575,27,annually,weekly,25,0
31576,5,monthly,monthly,11,0
31577,28,annually,weekly,17,0
31578,1,monthly,daily,6,0
31579,29,monthly,monthly,4,0
31580,31,monthly,weekly,22,0
31581,31,annually,monthly,20,1
31582,9,monthly,monthly,0,0
31583,18,monthly,daily,14,0
31584,19,monthly,weekly,8,0
31585,31,monthly,weekly,22,1
31586,15,monthly,weekly,29,0
31587,23,annually,monthly,23,0
31588,16,annually,daily,18,0
31589,24,monthly,monthly,21,0
31590,28,monthly,monthly,29,0
31591,34,monthly,monthly,13,0
31592,6,monthly,monthly,11,0
31593,25,monthly,daily,0,0
31594,16,monthly,weekly,14,0
31595,3,monthly,weekly,20,0
31596,11,annually,daily,28,0
31597,15,monthly,daily,29,1
31598,1,monthly,daily,29,0
31599,16,annually,daily,16,0
31600,19,annually,daily,3,1
31601,32,annually,monthly,13,0
31602,10,monthly,weekly,15,0
31603,16,annually,monthly,4,0
31604,4,monthly,weekly,10,0
31605,28,annually,monthly,8,0
31606,22,monthly,weekly,9,0
31607,21,annually,monthly,13,0
31608,32,annually,weekly,2,0
31609,12,annually,monthly,23,1
31610,25,monthly,daily,22,0
31611,18,annually,weekly,0,0
31612,13,annually,weekly,6,0
31613,3,monthly,daily,9,0
31614,2,monthly,daily,19,0
31615,18,annually,monthly,20,1
31616,13,monthly,daily,28,0
31617,5,annually,monthly,5,0
31618,23,annually,monthly,28,0
31619,32,monthly,weekly,13,0
31620,1,monthly,weekly,28,0
31621,9,monthly,weekly,9,0
31622,29,monthly,monthly,19,0
31623,14,annually,monthly,7,0
31624,4,monthly,weekly,11,1
31625,8,annually,weekly,9,0
31626,4,annually,monthly,26,0
31627,7,annually,monthly,12,0
31628,1,monthly,weekly,2,0
31629,23,monthly,daily,3,0
31630,34,annually,daily,7,0
31631,31,annually,daily,24,0
31632,9,annually,monthly,6,0
31633,15,monthly,monthly,14,0
31634,17,annually,monthly,12,0
31635,15,annually,monthly,21,0
31636,2,monthly,monthly,13,0
31637,4,monthly,daily,6,0
31638,24,annually,daily,15,1
31639,27,monthly,weekly,23,0
31640,24,monthly,daily,12,0
31641,11,annually,weekly,26,0
31642,16,monthly,monthly,18,0
31643,2,monthly,daily,29,1
31644,21,annually,monthly,18,0
31645,24,monthly,daily,10,1
31646,23,annually,weekly,0,0
31647,15,monthly,monthly,19,0
31648,18,annually,monthly,27,0
31649,14,monthly,monthly,13,1
31650,18,annually,weekly,3,0
31651,30,annually,daily,11,0
31652,4,monthly,daily,11,0
31653,13,monthly,daily,4,1
31654,25,annually,weekly,29,1
31655,25,annually,weekly,0,0
31656,12,monthly,daily,9,0
31657,11,annually,daily,17,0
31658,7,monthly,weekly,8,1
31659,3,annually,monthly,10,0
31660,28,annually,monthly,6,1
31661,23,monthly,weekly,25,1
31662,13,annually,monthly,25,0
31663,6,annually,daily,18,0
31664,16,monthly,monthly,18,0
31665,23,monthly,monthly,11,0
31666,33,monthly,weekly,4,0
31667,19,annually,daily,16,0
31668,16,monthly,daily,20,0
31669,25,annually,daily,1,0
31670,3,monthly,weekly,14,0
31671,21,annually,monthly,25,0
31672,18,monthly,daily,19,0
31673,23,annually,weekly,2,0
31674,30,annually,daily,11,1
31675,8,annually,daily,18,0
31676,25,annually,daily,5,0
31677,17,monthly,weekly,29,0
31678,4,monthly,daily,29,0
31679,6,annually,daily,21,0
31680,33,monthly,daily,14,0
31681,13,monthly,weekly,6,1
31682,2,monthly,monthly,17,1
31683,6,annually,daily,11,0
31684,19,annually,weekly,3,0
31685,10,annually,daily,25,0
31686,35,annually,daily,17,0
31687,22,annually,weekly,10,0
31688,1,monthly,daily,15,1
31689,11,annually,monthly,8,1
31690,11,annually,daily,9,0
31691,29,monthly,daily,15,1
31692,21,monthly,monthly,29,0
31693,23,annually,monthly,25,0
31694,35,monthly,daily,29,0
31695,2,annually,monthly,14,1
31696,7,annually,daily,22,0
31697,6,monthly,monthly,2,0
31698,33,annually,monthly,6,0
31699,10,monthly,monthly,3,0
31700,25,annually,monthly,19,0
31701,34,monthly,daily,4,0
31702,12,annually,daily,16,1
31703,1,monthly,monthly,16,0
31704,35,monthly,weekly,12,1
31705,13,monthly,monthly,27,0
31706,1,monthly,monthly,8,0
31707,21,monthly,monthly,25,0
31708,6,annually,weekly,12,1
31709,18,annually,monthly,7,1
31710,34,monthly,weekly,1,0
31711,34,annually,weekly,0,0
31712,8,monthly,daily,16,0
31713,11,annually,weekly,17,1
31714,8,annually,weekly,22,1
31715,3,annually,daily,4,0
31716,4,annually,weekly,8,1
31717,13,annually,weekly,0,0
31718,15,annually,weekly,27,0
31719,35,annually,daily,3,0
31720,22,annually,monthly,4,1
31721,24,monthly,monthly,11,0
31722,9,annually,monthly,25,1
31723,26,monthly,monthly,29,0
31724,13,annually,weekly,21,0
31725,12,monthly,monthly,25,0
31726,7,annually,monthly,20,0
31727,12,monthly,daily,19,1
31728,16,monthly,monthly,5,0
31729,18,monthly,monthly,6,1
31730,19,monthly,weekly,17,0
31731,6,monthly,weekly,26,0
31732,16,annually,monthly,28,0
31733,6,monthly,weekly,18,0
31734,12,annually,daily,0,1
31735,4,monthly,daily,20,1
31736,34,annually,monthly,9,0
31737,17,monthly,weekly,14,0
31738,16,annually,monthly,4,0
31739,25,annually,daily,15,1
31740,35,annually,daily,24,0
31741,5,monthly,weekly,22,0
31742,9,annually,daily,3,0
31743,27,monthly,weekly,13,1
31744,2,annually,monthly,12,0
31745,18,monthly,weekly,18,0
31746,11,annually,weekly,25,0
31747,8,annually,monthly,9,1
31748,6,annually,weekly,18,0
31749,27,annually,daily,13,1
31750,11,annually,daily,16,0
31751,26,monthly,weekly,11,1
31752,15,monthly,weekly,3,0
31753,26,annually,daily,1,0
31754,1,monthly,weekly,21,0
31755,30,annually,daily,16,0
31756,11,monthly,monthly,17,0
31757,22,annually,weekly,1,0
31758,22,annually,monthly,26,0
31759,29,monthly,daily,22,0
31760,26,monthly,monthly,11,1
31761,5,monthly,daily,15,0
31762,14,monthly,daily,16,0
31763,16,monthly,weekly,28,0
31764,11,annually,daily,25,0
31765,24,annually,weekly,21,0
31766,2,annually,daily,3,1
31767,4,monthly,monthly,24,0
31768,29,annually,daily,9,0
31769,14,monthly,weekly,22,0
31770,14,annually,monthly,10,0
31771,1,monthly,monthly,2,0
31772,3,monthly,monthly,3,0
31773,30,annually,weekly,5,0
31774,13,annually,weekly,14,1
31775,31,monthly,daily,28,0
31776,30,monthly,monthly,9,0
31777,25,monthly,weekly,16,0
31778,14,monthly,daily,17,0
31779,11,annually,weekly,10,1
31780,30,annually,daily,7,1
31781,3,annually,weekly,8,0
31782,8,monthly,weekly,4,0
31783,4,annually,monthly,15,0
31784,29,annually,monthly,21,1
31785,33,annually,weekly,21,0
31786,16,monthly,weekly,4,0
31787,1,annually,monthly,15,0
31788,32,monthly,weekly,26,0
31789,22,monthly,weekly,25,0
31790,10,monthly,weekly,9,0
31791,14,annually,daily,28,0
